Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
META251031P00637500,META251031P00637500,Sell,Filled,1,1,@2.3600000000,2.3600000000,DAY,10/30/2025 09:37:08 EDT,10/30/2025 09:37:08 EDT
CVNA251121P00260000,CVNA251121P00260000,Buy,Filled,1,1,@6.4000000000,6.4000000000,DAY,10/30/2025 09:37:00 EDT,10/30/2025 09:37:00 EDT
BABA251121C00195000,BABA251121C00195000,Sell,Filled,2,2,@3.4000000000,3.4000000000,DAY,10/30/2025 09:35:46 EDT,10/30/2025 09:35:46 EDT
META251031P00637500,META251031P00637500,Buy,Filled,1,1,@4.4500000000,4.4500000000,DAY,10/30/2025 09:32:08 EDT,10/30/2025 09:32:11 EDT
INTC251219C00040000,INTC251219C00040000,Sell,Filled,5,5,@4.1500000000,4.1500000000,DAY,10/30/2025 09:31:06 EDT,10/30/2025 09:31:34 EDT
INTC251121C00045000,INTC251121C00045000,Sell,Filled,3,3,@1.3700000000,1.3700000000,DAY,10/30/2025 09:30:54 EDT,10/30/2025 09:30:54 EDT
STX251219C00280000,STX251219C00280000,Sell,Filled,1,1,@15.7000000000,15.7000000000,DAY,10/30/2025 09:30:41 EDT,10/30/2025 09:30:41 EDT
STLA251219C00013000,STLA251219C00013000,Sell,Filled,10,10,@0.0700000000,0.0700000000,DAY,10/30/2025 09:30:27 EDT,10/30/2025 09:30:28 EDT
SCCO251219C00135000,SCCO251219C00135000,Sell,Filled,2,2,@10.0000000000,10.0000000000,DAY,10/30/2025 09:30:22 EDT,10/30/2025 09:30:22 EDT
STLA251219C00011000,STLA251219C00011000,Sell,Filled,25,25,@0.3500000000,0.3500000000,DAY,10/30/2025 09:30:15 EDT,10/30/2025 09:30:15 EDT
CVNA251121P00260000,CVNA251121P00260000,Buy,Filled,1,1,@4.3000000000,4.3000000000,DAY,10/29/2025 15:48:57 EDT,10/29/2025 15:48:57 EDT
NVDA251031C00217500,NVDA251031C00217500,Sell,Filled,1,1,@1.2500000000,1.2500000000,DAY,10/29/2025 14:43:11 EDT,10/29/2025 14:43:11 EDT
QQQ251031P00617000,QQQ251031P00617000,Buy,Filled,1,1,@1.7500000000,1.7500000000,DAY,10/29/2025 14:42:58 EDT,10/29/2025 14:42:58 EDT
AVGO251121C00405000,AVGO251121C00405000,Sell,Filled,1,1,@9.2000000000,9.2000000000,DAY,10/29/2025 14:40:15 EDT,10/29/2025 14:40:15 EDT
TSLA251121C00515000,TSLA251121C00515000,Sell,Filled,1,1,@9.0000000000,9.0000000000,DAY,10/29/2025 14:24:02 EDT,10/29/2025 14:24:02 EDT
BABA251031C00195000,BABA251031C00195000,Buy,Filled,8,8,@0.3462500000,0.3462500000,DAY,10/29/2025 14:02:54 EDT,10/29/2025 14:02:54 EDT
CVNA Vertical,,Buy,Cancelled,0,8,@0.350,0.0000000000,DAY,10/29/2025 12:57:33 EDT,
,CVNA251114P00342500,Buy,Cancelled,0,8,,0.000,DAY,10/29/2025 12:57:33 EDT,
,CVNA251114P00340000,Sell,Cancelled,0,8,,0.000,DAY,10/29/2025 12:57:33 EDT,
GLD260220C00369000,GLD260220C00369000,Sell,Filled,1,1,@18.0000000000,18.0000000000,DAY,10/29/2025 12:09:50 EDT,10/29/2025 12:09:50 EDT
STX251114C00240000,STX251114C00240000,Sell,Filled,1,1,@26.1000000000,26.1000000000,DAY,10/29/2025 10:25:27 EDT,10/29/2025 10:25:37 EDT
STX251219C00280000,STX251219C00280000,Buy,Filled,1,1,@15.2000000000,15.2000000000,DAY,10/29/2025 10:25:16 EDT,10/29/2025 10:25:18 EDT
GLD260220C00369000,GLD260220C00369000,Buy,Filled,1,1,@19.1500000000,19.1500000000,DAY,10/29/2025 10:11:54 EDT,10/29/2025 10:12:03 EDT
BABA260116C00180000,BABA260116C00180000,Buy,Filled,2,2,@17.1500000000,17.1500000000,DAY,10/29/2025 09:48:52 EDT,10/29/2025 09:48:52 EDT
MU251121C00260000,MU251121C00260000,Sell,Filled,2,2,@5.3250000000,5.3250000000,DAY,10/29/2025 09:40:24 EDT,10/29/2025 09:40:24 EDT
TLT251121C00093000,TLT251121C00093000,Sell,Filled,10,10,@0.5300000000,0.5300000000,DAY,10/29/2025 09:38:02 EDT,10/29/2025 09:38:21 EDT
BABA251121C00195000,BABA251121C00195000,Buy,Filled,2,2,@5.9500000000,5.9500000000,DAY,10/29/2025 09:37:49 EDT,10/29/2025 09:38:09 EDT
NVDA251031C00217500,NVDA251031C00217500,Buy,Filled,1,1,@2.4000000000,2.4000000000,DAY,10/29/2025 09:35:31 EDT,10/29/2025 09:35:31 EDT
GLD260220C00369000,GLD260220C00369000,Buy,Filled,1,1,@18.7500000000,18.7500000000,DAY,10/29/2025 09:33:25 EDT,10/29/2025 09:33:25 EDT
MU251121C00260000,MU251121C00260000,Buy,Filled,2,2,@6.5000000000,6.5000000000,DAY,10/29/2025 09:31:24 EDT,10/29/2025 09:31:31 EDT
STLA251219C00013000,STLA251219C00013000,Buy,Filled,10,10,@0.2300000000,0.2300000000,DAY,10/28/2025 15:52:01 EDT,10/28/2025 15:52:24 EDT
TSLA251121C00515000,TSLA251121C00515000,Sell,Filled,1,1,@9.2500000000,9.2500000000,DAY,10/28/2025 15:49:37 EDT,10/28/2025 15:49:37 EDT
MSTR251219P00240000,MSTR251219P00240000,Buy,Filled,1,1,@10.2500000000,10.2500000000,DAY,10/28/2025 15:33:08 EDT,10/28/2025 15:33:08 EDT
STX251114C00240000,STX251114C00240000,Sell,Filled,1,1,@8.3000000000,8.3000000000,DAY,10/28/2025 15:05:49 EDT,10/28/2025 15:05:49 EDT
WMT251219P00095000,WMT251219P00095000,Sell,Filled,4,4,@1.2500000000,1.2500000000,DAY,10/28/2025 15:04:30 EDT,10/28/2025 15:04:31 EDT
SCCO251219C00135000,SCCO251219C00135000,Buy,Filled,2,2,@9.3000000000,9.3000000000,DAY,10/28/2025 15:03:55 EDT,10/28/2025 15:03:55 EDT
TSLA251121C00515000,TSLA251121C00515000,Sell,Cancelled,0,1,@9.95,,DAY,10/28/2025 14:04:06 EDT,
KRE251121P00059000,KRE251121P00059000,Sell,Filled,5,5,@0.9300000000,0.9300000000,DAY,10/28/2025 10:31:44 EDT,10/28/2025 10:31:51 EDT
INTC251121C00045000,INTC251121C00045000,Buy,Filled,3,3,@1.6800000000,1.6800000000,DAY,10/28/2025 10:31:30 EDT,10/28/2025 10:31:30 EDT
TSLA251121C00515000,TSLA251121C00515000,Buy,Filled,2,2,@10.5500000000,10.5500000000,DAY,10/28/2025 10:28:22 EDT,10/28/2025 10:28:22 EDT
ASTS251121C00079000,ASTS251121C00079000,Sell,Filled,1,1,@9.8700000000,9.8700000000,DAY,10/28/2025 10:15:59 EDT,10/28/2025 10:16:00 EDT
INTC251219C00040000,INTC251219C00040000,Buy,Filled,5,5,@4.3400000000,4.3400000000,DAY,10/28/2025 10:15:36 EDT,10/28/2025 10:15:43 EDT
GOOG251121C00272500,GOOG251121C00272500,Sell,Filled,1,1,@9.9000000000,9.9000000000,DAY,10/28/2025 10:02:21 EDT,10/28/2025 10:02:29 EDT
STX251114C00240000,STX251114C00240000,Buy,Filled,1,1,@8.0000000000,8.0000000000,DAY,10/28/2025 09:56:12 EDT,10/28/2025 10:57:44 EDT
HL251121P00011000,HL251121P00011000,Sell,Filled,8,8,@0.3900000000,0.3900000000,DAY,10/28/2025 09:48:40 EDT,10/28/2025 09:48:41 EDT
KRE251121P00059000,KRE251121P00059000,Buy,Filled,5,5,@1.1100000000,1.1100000000,DAY,10/28/2025 09:48:28 EDT,10/28/2025 09:48:58 EDT
TLT251121C00093000,TLT251121C00093000,Buy,Filled,10,10,@0.5200000000,0.5200000000,DAY,10/28/2025 09:44:06 EDT,10/28/2025 09:44:06 EDT
AVGO251121C00405000,AVGO251121C00405000,Buy,Filled,1,1,@5.6000000000,5.6000000000,DAY,10/28/2025 09:33:13 EDT,10/28/2025 09:33:18 EDT
ASTS251121C00079000,ASTS251121C00079000,Buy,Filled,1,1,@10.4500000000,10.4500000000,DAY,10/27/2025 15:56:15 EDT,10/27/2025 15:56:15 EDT
TSLA251121C00530000,TSLA251121C00530000,Sell,Filled,1,1,@6.1000000000,6.1000000000,DAY,10/27/2025 15:09:05 EDT,10/27/2025 15:09:05 EDT
INTC251121C00041500,INTC251121C00041500,Sell,Filled,3,3,@1.8100000000,1.8100000000,DAY,10/27/2025 15:08:56 EDT,10/27/2025 15:08:58 EDT
GOOG251121C00272500,GOOG251121C00272500,Buy,Filled,1,1,@10.4500000000,10.4500000000,DAY,10/27/2025 13:52:43 EDT,10/27/2025 13:52:43 EDT
BULL251121C00013000,BULL251121C00013000,Sell,Filled,6,6,@0.7000000000,0.7000000000,DAY,10/27/2025 11:21:17 EDT,10/27/2025 11:21:28 EDT
TSLA251121C00530000,TSLA251121C00530000,Buy,Filled,1,1,@5.8500000000,5.8500000000,DAY,10/27/2025 11:16:59 EDT,10/27/2025 11:16:59 EDT
BULL251121C00013000,BULL251121C00013000,Sell,Cancelled,0,6,@0.720,,DAY,10/27/2025 11:16:36 EDT,
STLA251219C00011000,STLA251219C00011000,Buy,Filled,25,25,@0.8500000000,0.8500000000,DAY,10/27/2025 11:13:35 EDT,10/27/2025 11:13:35 EDT
QCOM251031C00245000,QCOM251031C00245000,Sell,Filled,1,1,@0.7200000000,0.7200000000,DAY,10/27/2025 10:50:39 EDT,10/27/2025 10:50:39 EDT
STLA251121C00012000,STLA251121C00012000,Buy,Filled,20,20,@0.3000000000,0.3000000000,DAY,10/27/2025 10:31:56 EDT,10/27/2025 10:32:08 EDT
QCOM251031C00245000,QCOM251031C00245000,Buy,Filled,1,1,@1.9200000000,1.9200000000,DAY,10/27/2025 10:20:17 EDT,10/27/2025 10:20:17 EDT
HL251121P00011000,HL251121P00011000,Buy,Filled,8,8,@0.5387500000,0.5387500000,DAY,10/27/2025 10:16:48 EDT,10/27/2025 10:16:48 EDT
BULL251121C00013000,BULL251121C00013000,Buy,Filled,6,6,@0.8200000000,0.8200000000,DAY,10/27/2025 09:57:46 EDT,10/27/2025 09:57:46 EDT
GOOG251121C00272500,GOOG251121C00272500,Sell,Filled,2,2,@9.1500000000,9.1500000000,DAY,10/27/2025 09:46:34 EDT,10/27/2025 09:46:34 EDT
INTC251121C00041500,INTC251121C00041500,Buy,Filled,3,3,@1.7800000000,1.7800000000,DAY,10/27/2025 09:35:04 EDT,10/27/2025 09:35:04 EDT
WMT251219P00095000,WMT251219P00095000,Buy,Filled,4,4,@1.0800000000,1.0800000000,DAY,10/27/2025 09:33:03 EDT,10/27/2025 09:33:03 EDT
TM251121P00195000,TM251121P00195000,Sell,Filled,2,2,@1.0500000000,1.0500000000,DAY,10/27/2025 09:32:46 EDT,10/27/2025 09:33:10 EDT
UUUU251031C00030000,UUUU251031C00030000,Sell,Filled,3,3,@0.9700000000,0.9700000000,DAY,10/27/2025 09:30:07 EDT,10/27/2025 09:30:07 EDT
AMD251114C00265000,AMD251114C00265000,Sell,Filled,1,1,@11.4500000000,11.4500000000,DAY,10/24/2025 15:41:59 EDT,10/24/2025 15:41:59 EDT
AMD251114C00265000,AMD251114C00265000,Sell,Cancelled,0,1,@11.60,,DAY,10/24/2025 15:41:41 EDT,
MU251114C00230000,MU251114C00230000,Sell,Filled,1,1,@9.3000000000,9.3000000000,DAY,10/24/2025 15:41:20 EDT,10/24/2025 15:41:20 EDT
UUUU251031C00030000,UUUU251031C00030000,Buy,Filled,3,3,@2.1333333333,2.1333333333,DAY,10/24/2025 15:40:33 EDT,10/24/2025 15:40:34 EDT
AMD251024C00255000,AMD251024C00255000,Sell,Filled,1,1,@0.8600000000,0.8600000000,DAY,10/24/2025 10:47:36 EDT,10/24/2025 10:47:38 EDT
AMD251024C00255000,AMD251024C00255000,Buy,Filled,1,1,@0.9400000000,0.9400000000,DAY,10/24/2025 10:37:23 EDT,10/24/2025 10:37:24 EDT
INTC251024C00041500,INTC251024C00041500,Sell,Filled,8,8,@0.0200000000,0.0200000000,DAY,10/24/2025 10:35:57 EDT,10/24/2025 10:35:57 EDT
GOOG251121C00272500,GOOG251121C00272500,Buy,Filled,2,2,@7.4500000000,7.4500000000,DAY,10/24/2025 10:27:08 EDT,10/24/2025 10:27:08 EDT
GLD251219C00381000,GLD251219C00381000,Sell,Filled,1,1,@12.5500000000,12.5500000000,DAY,10/24/2025 09:46:24 EDT,10/24/2025 09:46:26 EDT
UUUU251121C00030000,UUUU251121C00030000,Sell,Filled,4,4,@2.3000000000,2.3000000000,DAY,10/24/2025 09:40:42 EDT,10/24/2025 09:40:42 EDT
INTC251024C00041500,INTC251024C00041500,Buy,Filled,8,8,@0.3500000000,0.3500000000,DAY,10/24/2025 09:37:05 EDT,10/24/2025 09:37:05 EDT
AMD251114C00265000,AMD251114C00265000,Buy,Filled,1,1,@10.0500000000,10.0500000000,DAY,10/24/2025 09:33:44 EDT,10/24/2025 09:33:44 EDT
CVNA251219P00260000,CVNA251219P00260000,Sell,Filled,1,1,@12.4000000000,12.4000000000,DAY,10/24/2025 09:32:15 EDT,10/24/2025 09:32:15 EDT
STX251114C00240000,STX251114C00240000,Buy,Filled,1,1,@15.4000000000,15.4000000000,DAY,10/24/2025 09:30:23 EDT,10/24/2025 09:30:23 EDT
NEM251114C00091000,NEM251114C00091000,Sell,Filled,1,1,@4.3000000000,4.3000000000,DAY,10/23/2025 15:31:13 EDT,10/23/2025 15:31:25 EDT
TM251121P00195000,TM251121P00195000,Buy,Filled,2,2,@2.8500000000,2.8500000000,DAY,10/23/2025 15:30:53 EDT,10/23/2025 15:30:53 EDT
MU251114C00230000,MU251114C00230000,Buy,Filled,1,1,@4.6200000000,4.6200000000,DAY,10/23/2025 15:12:11 EDT,10/23/2025 15:12:26 EDT
NEM251114C00091000,NEM251114C00091000,Buy,Filled,1,1,@4.4000000000,4.4000000000,DAY,10/23/2025 15:11:49 EDT,10/23/2025 15:11:49 EDT
TLT251231C00090000,TLT251231C00090000,Sell,Filled,10,10,@2.5900000000,2.5900000000,DAY,10/23/2025 12:48:27 EDT,10/23/2025 12:48:27 EDT
TLT251231C00090000,TLT251231C00090000,Sell,Filled,10,10,@2.6700000000,2.6700000000,DAY,10/23/2025 11:11:56 EDT,10/23/2025 11:11:57 EDT
KRE251219P00060000,KRE251219P00060000,Sell,Filled,6,6,@2.6000000000,2.6000000000,DAY,10/23/2025 11:09:43 EDT,10/23/2025 11:09:49 EDT
CVNA251219P00260000,CVNA251219P00260000,Sell,Filled,1,1,@16.5500000000,16.5500000000,DAY,10/23/2025 11:09:32 EDT,10/23/2025 11:09:32 EDT
XOM251219C00115000,XOM251219C00115000,Sell,Filled,4,4,@4.3000000000,4.3000000000,DAY,10/23/2025 11:09:01 EDT,10/23/2025 11:09:01 EDT
IONQ251219P00070000,IONQ251219P00070000,Sell,Filled,1,1,@15.7500000000,15.7500000000,DAY,10/23/2025 11:08:54 EDT,10/23/2025 11:08:54 EDT
CVNA251121P00290000,CVNA251121P00290000,Sell,Filled,1,1,@19.8000000000,19.8000000000,DAY,10/23/2025 11:08:44 EDT,10/23/2025 11:08:44 EDT
TSLA251024P00420000,TSLA251024P00420000,Sell,Filled,1,1,@5.3000000000,5.3000000000,DAY,10/23/2025 10:46:01 EDT,10/23/2025 10:46:09 EDT
TSLA251024P00420000,TSLA251024P00420000,Buy,Filled,1,1,@5.9500000000,5.9500000000,DAY,10/23/2025 10:44:13 EDT,10/23/2025 10:44:21 EDT
IONQ251219P00049000,IONQ251219P00049000,Sell,Filled,3,3,@4.8700000000,4.8700000000,DAY,10/23/2025 10:42:53 EDT,10/23/2025 10:43:00 EDT
TSLA251024P00420000,TSLA251024P00420000,Sell,Filled,1,1,@5.3500000000,5.3500000000,DAY,10/23/2025 10:42:00 EDT,10/23/2025 10:42:00 EDT
UVXY251024C00012500,UVXY251024C00012500,Sell,Filled,10,10,@0.0700000000,0.0700000000,DAY,10/23/2025 10:40:45 EDT,10/23/2025 10:40:53 EDT
TSLA251024P00420000,TSLA251024P00420000,Buy,Filled,1,1,@5.4000000000,5.4000000000,DAY,10/23/2025 10:21:03 EDT,10/23/2025 10:21:12 EDT
SMCI251024P00049500,SMCI251024P00049500,Sell,Filled,5,5,@1.3200000000,1.3200000000,DAY,10/23/2025 10:20:31 EDT,10/23/2025 10:20:31 EDT
UUUU251121C00030000,UUUU251121C00030000,Sell,Filled,1,1,@3.3000000000,3.3000000000,DAY,10/23/2025 10:18:04 EDT,10/23/2025 10:18:04 EDT
GLD251219C00381000,GLD251219C00381000,Buy,Filled,1,1,@15.1500000000,15.1500000000,DAY,10/23/2025 10:14:55 EDT,10/23/2025 10:14:55 EDT
SMCI251024P00049500,SMCI251024P00049500,Buy,Filled,5,5,@1.2100000000,1.2100000000,DAY,10/23/2025 10:08:17 EDT,10/23/2025 10:08:17 EDT
STX251121P00180000,STX251121P00180000,Sell,Filled,1,1,@2.1000000000,2.1000000000,DAY,10/23/2025 09:59:25 EDT,10/23/2025 09:59:25 EDT
UUUU251121C00030000,UUUU251121C00030000,Sell,Filled,5,5,@3.7000000000,3.7000000000,DAY,10/23/2025 09:59:00 EDT,10/23/2025 09:59:00 EDT
STX251219P00190000,STX251219P00190000,Sell,Filled,1,1,@7.3000000000,7.3000000000,DAY,10/23/2025 09:49:59 EDT,10/23/2025 09:49:59 EDT
SMCI251024P00049500,SMCI251024P00049500,Sell,Filled,10,10,@0.6100000000,0.6100000000,DAY,10/23/2025 09:47:11 EDT,10/23/2025 09:47:11 EDT
SMCI251024P00049500,SMCI251024P00049500,Buy,Filled,10,10,@0.9650000000,0.9650000000,DAY,10/23/2025 09:40:21 EDT,10/23/2025 09:40:21 EDT
TSLA Vertical,,Sell,Cancelled,0,2,@1.10,0.0000000000,DAY,10/23/2025 09:38:00 EDT,
,TSLA251024P00415000,Sell,Cancelled,0,2,,0.000,DAY,10/23/2025 09:38:00 EDT,
,TSLA251024P00412500,Buy,Cancelled,0,2,,0.000,DAY,10/23/2025 09:38:00 EDT,
TSLA251024P00402500,TSLA251024P00402500,Sell,Filled,4,4,@2.6000000000,2.6000000000,DAY,10/23/2025 09:37:49 EDT,10/23/2025 09:37:50 EDT
STX251219P00190000,STX251219P00190000,Sell,Filled,1,1,@7.6000000000,7.6000000000,DAY,10/23/2025 09:35:11 EDT,10/23/2025 09:37:26 EDT
XOM251219C00115000,XOM251219C00115000,Buy,Filled,4,4,@4.8000000000,4.8000000000,DAY,10/23/2025 09:33:03 EDT,10/23/2025 09:33:03 EDT
TSLA251024P00402500,TSLA251024P00402500,Buy,Filled,4,4,@2.0700000000,2.0700000000,DAY,10/23/2025 09:30:44 EDT,10/23/2025 09:30:44 EDT
COIN251219P00290000,COIN251219P00290000,Sell,Filled,1,1,@19.8000000000,19.8000000000,DAY,10/22/2025 15:32:31 EDT,10/22/2025 15:32:38 EDT
COIN251219P00290000,COIN251219P00290000,Sell,Cancelled,0,1,@19.80,,DAY,10/22/2025 15:22:24 EDT,
TSLA Vertical,,Buy,Filled,2,2,@0.7400000000,0.7400000000,DAY,10/22/2025 15:06:20 EDT,10/22/2025 15:06:20 EDT
,TSLA251024P00415000,Buy,Filled,2,2,@6.69,6.69,DAY,10/22/2025 15:06:20 EDT,10/22/2025 15:06:20 EDT
,TSLA251024P00412500,Sell,Filled,2,2,@5.95,5.95,DAY,10/22/2025 15:06:20 EDT,10/22/2025 15:06:20 EDT
BYND251024P00002000,BYND251024P00002000,Sell,Filled,15,15,@0.0900000000,0.0900000000,DAY,10/22/2025 15:05:30 EDT,10/22/2025 15:05:39 EDT
CVNA251121P00290000,CVNA251121P00290000,Buy,Filled,1,1,@22.1500000000,22.1500000000,DAY,10/22/2025 15:04:13 EDT,10/22/2025 15:04:13 EDT
UUUU251024C00024000,UUUU251024C00024000,Buy,Filled,4,4,@1.1500000000,1.1500000000,DAY,10/22/2025 14:59:52 EDT,10/22/2025 15:12:24 EDT
CVNA251121P00330000,CVNA251121P00330000,Sell,Filled,1,1,@39.1500000000,39.1500000000,DAY,10/22/2025 14:58:59 EDT,10/22/2025 14:59:06 EDT
BYND251024P00002000,BYND251024P00002000,Buy,Filled,15,15,@0.1500000000,0.1500000000,DAY,10/22/2025 13:17:37 EDT,10/22/2025 13:17:37 EDT
QQQ251022P00598000,QQQ251022P00598000,Sell,Filled,4,4,@0.1800000000,0.1800000000,DAY,10/22/2025 12:55:32 EDT,10/22/2025 12:55:32 EDT
QQQ251022P00598000,QQQ251022P00598000,Buy,Filled,4,4,@0.7100000000,0.7100000000,DAY,10/22/2025 12:34:23 EDT,10/22/2025 12:34:25 EDT
UUUU251121C00030000,UUUU251121C00030000,Buy,Filled,5,5,@1.7000000000,1.7000000000,DAY,10/22/2025 11:49:20 EDT,10/22/2025 11:49:20 EDT
UUUU251121C00030000,UUUU251121C00030000,Buy,Filled,5,5,@1.7000000000,1.7000000000,DAY,10/22/2025 11:48:34 EDT,10/22/2025 11:48:34 EDT
UVXY251024C00012500,UVXY251024C00012500,Buy,Filled,10,10,@0.1700000000,0.1700000000,DAY,10/22/2025 11:31:12 EDT,10/22/2025 11:31:12 EDT
STX251121P00180000,STX251121P00180000,Buy,Filled,1,1,@4.6000000000,4.6000000000,DAY,10/22/2025 11:25:38 EDT,10/22/2025 11:25:38 EDT
STX251219P00190000,STX251219P00190000,Buy,Filled,2,2,@10.2000000000,10.2000000000,DAY,10/22/2025 11:19:18 EDT,10/22/2025 11:19:28 EDT
AMD251121P00207500,AMD251121P00207500,Sell,Filled,2,2,@7.3500000000,7.3500000000,DAY,10/22/2025 11:18:57 EDT,10/22/2025 11:18:58 EDT
BYND251024C00006000,BYND251024C00006000,Sell,Filled,1,1,@1.7700000000,1.7700000000,DAY,10/22/2025 11:05:07 EDT,10/22/2025 11:09:32 EDT
QQQ251022P00603000,QQQ251022P00603000,Sell,Filled,3,3,@0.4200000000,0.4200000000,DAY,10/22/2025 10:54:27 EDT,10/22/2025 10:54:44 EDT
QQQ251022P00603000,QQQ251022P00603000,Buy,Filled,3,3,@0.7200000000,0.7200000000,DAY,10/22/2025 10:42:57 EDT,10/22/2025 10:42:57 EDT
QUBT251219P00012000,QUBT251219P00012000,Sell,Filled,8,8,@1.2687500000,1.2687500000,DAY,10/22/2025 10:42:18 EDT,10/22/2025 10:42:18 EDT
CVNA251219P00260000,CVNA251219P00260000,Buy,Filled,2,2,@15.3500000000,15.3500000000,DAY,10/22/2025 10:41:27 EDT,10/22/2025 10:41:36 EDT
QUBT251219P00012000,QUBT251219P00012000,Buy,Filled,8,8,@1.3100000000,1.3100000000,DAY,10/22/2025 10:39:42 EDT,10/22/2025 10:39:55 EDT
BYND251024C00006000,BYND251024C00006000,Sell,Filled,1,1,@2.6600000000,2.6600000000,DAY,10/22/2025 10:34:28 EDT,10/22/2025 10:34:36 EDT
QQQ251022P00606000,QQQ251022P00606000,Sell,Filled,3,3,@1.1800000000,1.1800000000,DAY,10/22/2025 10:34:17 EDT,10/22/2025 10:34:17 EDT
AMD251121P00207500,AMD251121P00207500,Buy,Filled,2,2,@6.6500000000,6.6500000000,DAY,10/22/2025 10:28:25 EDT,10/22/2025 10:28:25 EDT
QQQ251022P00606000,QQQ251022P00606000,Buy,Filled,3,3,@0.7200000000,0.7200000000,DAY,10/22/2025 10:26:52 EDT,10/22/2025 10:26:54 EDT
QQQ251022P00606000,QQQ251022P00606000,Sell,Filled,4,4,@0.5600000000,0.5600000000,DAY,10/22/2025 10:25:28 EDT,10/22/2025 10:25:28 EDT
COIN251219P00290000,COIN251219P00290000,Buy,Filled,1,1,@17.9000000000,17.9000000000,DAY,10/22/2025 10:24:54 EDT,10/22/2025 10:24:54 EDT
QQQ251022P00606000,QQQ251022P00606000,Buy,Filled,4,4,@0.6100000000,0.6100000000,DAY,10/22/2025 10:23:57 EDT,10/22/2025 10:23:57 EDT
GTLB251121C00052500,GTLB251121C00052500,Sell,Filled,2,2,@1.9500000000,1.9500000000,DAY,10/22/2025 10:02:30 EDT,10/22/2025 10:02:30 EDT
DNUT251024C00006000,DNUT251024C00006000,Buy,Filled,3,3,@0.7000000000,0.7000000000,DAY,10/22/2025 10:00:13 EDT,10/22/2025 10:00:13 EDT
QQQ251022P00607000,QQQ251022P00607000,Sell,Filled,2,2,@0.6100000000,0.6100000000,DAY,10/22/2025 09:46:55 EDT,10/22/2025 09:46:55 EDT
GTLB251121C00052500,GTLB251121C00052500,Sell,Cancelled,0,2,@2.30,,DAY,10/22/2025 09:43:54 EDT,
IONQ251219P00049000,IONQ251219P00049000,Buy,Filled,1,1,@5.2500000000,5.2500000000,DAY,10/22/2025 09:38:59 EDT,10/22/2025 09:38:59 EDT
BYND251024C00006000,BYND251024C00006000,Buy,Filled,2,2,@1.5000000000,1.5000000000,DAY,10/22/2025 09:34:18 EDT,10/22/2025 09:39:19 EDT
STLA251121C00012500,STLA251121C00012500,Sell,Filled,20,20,@0.1200000000,0.1200000000,DAY,10/22/2025 09:31:51 EDT,10/22/2025 09:32:15 EDT
QQQ251022P00607000,QQQ251022P00607000,Buy,Filled,2,2,@0.9800000000,0.9800000000,DAY,10/22/2025 09:31:19 EDT,10/22/2025 09:31:20 EDT
GTLB260116C00050000,GTLB260116C00050000,Sell,Filled,2,2,@5.7000000000,5.7000000000,DAY,10/22/2025 09:30:43 EDT,10/22/2025 09:30:43 EDT
STLA251219C00011000,STLA251219C00011000,Sell,Filled,15,15,@0.7500000000,0.7500000000,DAY,10/22/2025 09:30:32 EDT,10/22/2025 09:30:32 EDT
ZION251121P00045000,ZION251121P00045000,Sell,Filled,3,3,@0.3500000000,0.3500000000,DAY,10/21/2025 12:02:35 EDT,10/21/2025 12:02:51 EDT
CVNA251121P00330000,CVNA251121P00330000,Sell,Filled,1,1,@23.2600000000,23.2600000000,DAY,10/21/2025 11:49:44 EDT,10/21/2025 11:50:03 EDT
USAR251219P00028000,USAR251219P00028000,Sell,Filled,2,2,@7.0000000000,7.0000000000,DAY,10/21/2025 11:41:18 EDT,10/21/2025 11:41:26 EDT
ORCL251219P00280000,ORCL251219P00280000,Sell,Filled,1,1,@23.7500000000,23.7500000000,DAY,10/21/2025 11:40:58 EDT,10/21/2025 11:40:58 EDT
STLA251121C00012500,STLA251121C00012500,Buy,Filled,20,20,@0.2215000000,0.2215000000,DAY,10/21/2025 11:36:42 EDT,10/21/2025 11:36:42 EDT
STLA251219C00011000,STLA251219C00011000,Buy,Filled,15,15,@0.9533333333,0.9533333333,DAY,10/21/2025 11:36:32 EDT,10/21/2025 11:36:32 EDT
GTLB251121C00052500,GTLB251121C00052500,Buy,Filled,2,2,@2.7400000000,2.7400000000,DAY,10/21/2025 11:17:47 EDT,10/21/2025 11:17:47 EDT
GTLB260116C00050000,GTLB260116C00050000,Buy,Filled,2,2,@6.8000000000,6.8000000000,DAY,10/21/2025 11:13:26 EDT,10/21/2025 11:13:52 EDT
QQQ251021P00608000,QQQ251021P00608000,Sell,Filled,3,3,@0.3300000000,0.3300000000,DAY,10/21/2025 11:01:10 EDT,10/21/2025 11:01:10 EDT
USAR251219P00028000,USAR251219P00028000,Buy,Filled,2,2,@7.1000000000,7.1000000000,DAY,10/21/2025 10:38:13 EDT,10/21/2025 10:38:21 EDT
QQQ251021P00608000,QQQ251021P00608000,Buy,Filled,3,3,@0.7000000000,0.7000000000,DAY,10/21/2025 10:27:07 EDT,10/21/2025 10:27:07 EDT
AMD251219C00270000,AMD251219C00270000,Sell,Filled,1,1,@11.7500000000,11.7500000000,DAY,10/21/2025 10:05:05 EDT,10/21/2025 10:05:08 EDT
