Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
IREN260618C00049000,IREN260618C00049000,BUY,FILLED,3.0,3.0,,9.75,DAY,2026-06-05T13:58:39.409Z,2026-06-05T13:58:39.454Z
AVGO260605P00397500,AVGO260605P00397500,SELL,FILLED,1.0,1.0,,1.59,DAY,2026-06-05T13:52:23.748Z,2026-06-05T13:52:23.886Z
TSLA260608P00405000,TSLA260608P00405000,SELL,FILLED,3.0,3.0,,3.29,DAY,2026-06-05T13:52:15.591Z,2026-06-05T13:52:15.727Z
TSLA260608P00405000,TSLA260608P00405000,BUY,FILLED,3.0,3.0,@2.57,2.57,DAY,2026-06-05T13:41:29.894Z,2026-06-05T13:41:54.983Z
IREN260618C00049000,IREN260618C00049000,SELL,FILLED,3.0,3.0,@9.6,9.65,DAY,2026-06-05T13:38:22.982Z,2026-06-05T13:38:30.695Z
IREN260618C00067000,IREN260618C00067000,BUY,FILLED,3.0,3.0,,1.94,DAY,2026-06-05T13:37:58.717Z,2026-06-05T13:37:58.773Z
IREN260612P00057000,IREN260612P00057000,BUY,FILLED,1.0,1.0,@3.7,3.66,DAY,2026-06-05T13:37:12.028Z,2026-06-05T13:37:26.294Z
AVGO260605P00397500,AVGO260605P00397500,BUY,FILLED,1.0,1.0,@2.4,2.4,DAY,2026-06-05T13:36:07.303Z,2026-06-05T13:36:22.091Z
CRWV260605P00098000,CRWV260605P00098000,SELL,FILLED,10.0,10.0,@0.22,0.22,DAY,2026-06-05T13:35:53.407Z,2026-06-05T13:35:53.610Z
GLD260618P00389000,GLD260618P00389000,BUY,FILLED,8.0,8.0,@1.9,1.9,DAY,2026-06-05T13:32:08.500Z,2026-06-05T13:32:08.537Z
CRWV260605P00098000,CRWV260605P00098000,BUY,FILLED,10.0,10.0,@0.51,0.44,DAY,2026-06-05T13:31:02.687Z,2026-06-05T13:31:02.810Z
ORCL260605C00245000,ORCL260605C00245000,SELL,FILLED,2.0,2.0,@0.1,0.1,DAY,2026-06-05T13:30:23.979Z,2026-06-05T13:32:21.690Z
HOOD260618C00100000,HOOD260618C00100000,SELL,FILLED,10.0,10.0,@1.07,1.12,DAY,2026-06-05T13:30:18.879Z,2026-06-05T13:30:30.549Z
ORCL260605C00245000,ORCL260605C00245000,BUY,FILLED,2.0,2.0,@1.05,1.05,DAY,2026-06-04T19:58:13.467Z,2026-06-04T19:58:13.500Z
MU260618P00790000,MU260618P00790000,BUY,FILLED,1.0,1.0,@10.6,10.39,DAY,2026-06-04T19:56:20.343Z,2026-06-04T19:56:32.239Z
MU260626P00680000,MU260626P00680000,BUY,CANCELLED,0.0,1.0,@8.2,,DAY,2026-06-04T19:55:02.235Z,
MSTR260717P00095000,MSTR260717P00095000,SELL,FILLED,5.0,5.0,@2.7,2.7,DAY,2026-06-04T19:52:12.391Z,2026-06-04T19:52:12.423Z
SPCE260618P00003000,SPCE260618P00003000,SELL,FILLED,25.0,25.0,@0.07,0.07,DAY,2026-06-04T19:15:51.894Z,2026-06-04T19:15:56.135Z
LMND260618P00045000,LMND260618P00045000,BUY,FILLED,15.0,15.0,@0.7,0.7,DAY,2026-06-04T19:15:40.272Z,2026-06-04T19:15:40.314Z
HOOD260618C00100000,HOOD260618C00100000,BUY,FILLED,10.0,10.0,@1.08,1.07,DAY,2026-06-04T17:10:39.751Z,2026-06-04T17:10:39.917Z
CRSP260618C00062500,CRSP260618C00062500,SELL,FILLED,5.0,5.0,@1.25,1.25,DAY,2026-06-04T16:42:17.457Z,2026-06-04T16:42:17.498Z
SLV260717P00055000,SLV260717P00055000,SELL,FILLED,10.0,10.0,@0.43,0.44,DAY,2026-06-04T15:28:44.344Z,2026-06-04T15:28:44.380Z
CRSP260618C00062500,CRSP260618C00062500,BUY,FILLED,5.0,5.0,@1.6,1.6,DAY,2026-06-04T14:38:21.561Z,2026-06-04T14:38:21.702Z
MU260626P00700000,MU260626P00700000,BUY,FILLED,1.0,1.0,@11.25,11.25,DAY,2026-06-04T14:17:22.248Z,2026-06-04T14:17:22.286Z
MU260626P00680000,MU260626P00680000,SELL,FILLED,2.0,2.0,@9.95,9.95,DAY,2026-06-04T14:11:10.426Z,2026-06-04T14:11:22.727Z
IREN260612P00057000,IREN260612P00057000,BUY,FILLED,1.0,1.0,@2.72,2.72,DAY,2026-06-04T13:56:50.015Z,2026-06-04T13:57:01.880Z
AVGO260605P00397500,AVGO260605P00397500,SELL,FILLED,1.0,1.0,@3.95,3.95,DAY,2026-06-04T13:48:16.286Z,2026-06-04T13:48:16.683Z
MSTR260618P00133000,MSTR260618P00133000,SELL,FILLED,1.0,1.0,@10.95,10.95,DAY,2026-06-04T13:46:07.571Z,2026-06-04T13:46:07.636Z
MU260626P00700000,MU260626P00700000,BUY,FILLED,1.0,1.0,@11.1,11.1,DAY,2026-06-04T13:45:22.612Z,2026-06-04T13:45:44.577Z
AVGO260605P00397500,AVGO260605P00397500,BUY,FILLED,1.0,1.0,@4.65,4.65,DAY,2026-06-04T13:44:17.305Z,2026-06-04T13:44:18.355Z
MSTR260612P00140000,MSTR260612P00140000,SELL,FILLED,1.0,1.0,@13.8,13.85,DAY,2026-06-04T13:39:40.870Z,2026-06-04T13:39:57.569Z
MSFT260615P00415000,MSFT260615P00415000,SELL,FILLED,1.0,1.0,@3.5,3.5,DAY,2026-06-04T13:31:49.770Z,2026-06-04T13:31:49.830Z
MU260626P00680000,MU260626P00680000,BUY,FILLED,2.0,2.0,@9.15,9.15,DAY,2026-06-04T13:31:32.204Z,2026-06-04T13:31:32.289Z
GLD260717P00415000,GLD260717P00415000,SELL,FILLED,1.0,1.0,@12.05,12.05,DAY,2026-06-04T13:30:20.047Z,2026-06-04T13:30:20.084Z
SLV260717P00055000,SLV260717P00055000,BUY,FILLED,10.0,10.0,@0.53,0.52,DAY,2026-06-03T19:51:01.740Z,2026-06-03T19:51:02.056Z
XLE260717C00057000,XLE260717C00057000,BUY,FILLED,3.0,3.0,@3.3,3.3,DAY,2026-06-03T19:50:02.868Z,2026-06-03T19:50:02.920Z
GLD260717P00415000,GLD260717P00415000,BUY,FILLED,1.0,1.0,@15.05,15.05,DAY,2026-06-03T19:28:54.795Z,2026-06-03T19:28:54.933Z
SPCE260618P00003000,SPCE260618P00003000,SELL,FILLED,25.0,25.0,@0.1,0.1,DAY,2026-06-03T17:25:30.666Z,2026-06-03T17:25:30.705Z
SPCE260618P00003000,SPCE260618P00003000,BUY,FILLED,50.0,50.0,@0.11,0.11,DAY,2026-06-03T17:25:06.027Z,2026-06-03T17:25:06.419Z
MSFT260615P00415000,MSFT260615P00415000,BUY,FILLED,1.0,1.0,@5.35,5.35,DAY,2026-06-03T17:12:51.255Z,2026-06-03T17:13:03.745Z
QQQ260604P00737000,QQQ260604P00737000,SELL,FILLED,3.0,3.0,@1.63,1.64,DAY,2026-06-03T17:01:13.447Z,2026-06-03T17:01:13.587Z
IREN260612P00066000,IREN260612P00066000,BUY,FILLED,1.0,1.0,@4.75,4.7,DAY,2026-06-03T15:22:17.286Z,2026-06-03T15:22:17.424Z
IREN260618C00067000,IREN260618C00067000,SELL,FILLED,3.0,3.0,@5.6,5.6,DAY,2026-06-03T15:22:01.979Z,2026-06-03T15:22:02.018Z
MSTR260717P00095000,MSTR260717P00095000,BUY,FILLED,5.0,5.0,@2.49,2.49,DAY,2026-06-03T15:21:34.178Z,2026-06-03T15:21:34.303Z
MRAM260618C00055000,MRAM260618C00055000,SELL,FILLED,10.0,10.0,@0.45,0.45,DAY,2026-06-03T15:19:19.853Z,2026-06-03T15:19:23.990Z
RGTI260618C00031000,RGTI260618C00031000,SELL,FILLED,3.0,3.0,@0.95,0.95,DAY,2026-06-03T15:19:00.276Z,2026-06-03T15:19:35.658Z
QQQ260604P00737000,QQQ260604P00737000,BUY,FILLED,3.0,3.0,@1.5,1.49,DAY,2026-06-03T14:50:49.740Z,2026-06-03T14:50:49.917Z
RGTI260618C00030000,RGTI260618C00030000,SELL,FILLED,5.0,5.0,@1.55,1.55,DAY,2026-06-03T14:23:15.428Z,2026-06-03T14:23:16.777Z
MU260605P00900000,MU260605P00900000,SELL,FILLED,3.0,3.0,@2.21,2.21,DAY,2026-06-03T14:21:10.985Z,2026-06-03T14:21:11.038Z
RGTI260618C00031000,RGTI260618C00031000,BUY,FILLED,3.0,3.0,@1.93,1.93,DAY,2026-06-03T14:11:46.992Z,2026-06-03T14:11:47.044Z
RGTI260618C00030000,RGTI260618C00030000,BUY,FILLED,5.0,5.0,@1.41,1.39,DAY,2026-06-03T13:58:03.658Z,2026-06-03T13:58:03.755Z
BMNR260605P00016500,BMNR260605P00016500,SELL,FILLED,30.0,30.0,@0.17,0.17,DAY,2026-06-03T13:57:14.328Z,2026-06-03T13:57:14.366Z
MU260605P00900000,MU260605P00900000,BUY,FILLED,3.0,3.0,@3.1,3.1,DAY,2026-06-03T13:57:00.490Z,2026-06-03T13:57:00.552Z
AVGO260612C00542500,AVGO260612C00542500,SELL,FILLED,1.0,1.0,@7.75,7.75,DAY,2026-06-03T13:56:20.404Z,2026-06-03T13:56:27.303Z
MU260605P00900000,MU260605P00900000,SELL,FILLED,3.0,3.0,@2.86,2.86,DAY,2026-06-03T13:55:25.466Z,2026-06-03T13:55:32.284Z
QQQ260604P00739000,QQQ260604P00739000,SELL,FILLED,2.0,2.0,@3.09,3.09,DAY,2026-06-03T13:50:45.802Z,2026-06-03T13:50:46.173Z
MU260605P00900000,MU260605P00900000,BUY,FILLED,3.0,3.0,@3.2,3.2,DAY,2026-06-03T13:48:50.545Z,2026-06-03T13:48:50.598Z
GOOGL260612C00380000,GOOGL260612C00380000,SELL,FILLED,2.0,2.0,@2.58,2.58,DAY,2026-06-03T13:47:13.538Z,2026-06-03T13:47:32.632Z
IREN260612C00073000,IREN260612C00073000,SELL,FILLED,5.0,5.0,@3.1,3.1,DAY,2026-06-03T13:46:48.265Z,2026-06-03T13:46:53.035Z
IREN260717C00065000,IREN260717C00065000,SELL,FILLED,2.0,2.0,@11.35,11.4,DAY,2026-06-03T13:46:29.949Z,2026-06-03T13:47:03.857Z
INTC260618C00126000,INTC260618C00126000,SELL,FILLED,2.0,2.0,@4.7,4.7,DAY,2026-06-03T13:44:54.513Z,2026-06-03T13:45:01.917Z
NVTS260605C00034500,NVTS260605C00034500,SELL,FILLED,4.0,4.0,@1.2,1.2,DAY,2026-06-03T13:44:17.608Z,2026-06-03T13:44:17.648Z
BMNR260605P00016500,BMNR260605P00016500,BUY,FILLED,30.0,30.0,@0.16,0.15,DAY,2026-06-03T13:44:05.782Z,2026-06-03T13:44:05.871Z
QQQ260604P00739000,QQQ260604P00739000,BUY,FILLED,2.0,2.0,@1.76,1.75,DAY,2026-06-03T13:41:58.834Z,2026-06-03T13:42:31.427Z
INTC260618C00126000,INTC260618C00126000,BUY,FILLED,2.0,2.0,@5.8,5.8,DAY,2026-06-03T13:40:10.438Z,2026-06-03T13:40:10.477Z
MU260605C01180000,MU260605C01180000,SELL,FILLED,1.0,1.0,@5.95,5.95,DAY,2026-06-03T13:36:50.570Z,2026-06-03T13:36:54.173Z
NVTS260605C00034500,NVTS260605C00034500,BUY,FILLED,4.0,4.0,@1.32,1.32,DAY,2026-06-03T13:36:30.670Z,2026-06-03T13:36:30.719Z
INTC260618C00126000,INTC260618C00126000,SELL,FILLED,2.0,2.0,@4.75,4.75,DAY,2026-06-03T13:36:09.518Z,2026-06-03T13:36:09.588Z
IREN260605P00056000,IREN260605P00056000,SELL,FILLED,3.0,3.0,@0.17,0.18,DAY,2026-06-03T13:34:05.928Z,2026-06-03T13:34:22.726Z
IREN260717C00065000,IREN260717C00065000,BUY,FILLED,2.0,2.0,@13.6,13.6,DAY,2026-06-03T13:33:46.863Z,2026-06-03T13:33:55.654Z
INTC260618C00126000,INTC260618C00126000,BUY,FILLED,2.0,2.0,@5.6,5.6,DAY,2026-06-03T13:30:16.772Z,2026-06-03T13:30:16.861Z
MU260605C01180000,MU260605C01180000,BUY,FILLED,1.0,1.0,@9.65,9.65,DAY,2026-06-02T19:58:45.480Z,2026-06-02T19:58:45.595Z
LAC260717C00010000,LAC260717C00010000,SELL,FILLED,40.0,40.0,@0.11,0.12,DAY,2026-06-02T18:47:37.704Z,2026-06-02T18:47:37.855Z
XLE260630C00060000,XLE260630C00060000,BUY,FILLED,10.0,10.0,@1.0,1.0,DAY,2026-06-02T18:47:11.289Z,2026-06-02T18:47:11.419Z
GOOGL260612C00380000,GOOGL260612C00380000,BUY,FILLED,2.0,2.0,@3.35,3.28,DAY,2026-06-02T18:17:56.286Z,2026-06-02T18:17:56.451Z
AVGO260612C00542500,AVGO260612C00542500,SELL,FILLED,1.0,1.0,@8.0,8.0,DAY,2026-06-02T17:32:59.542Z,2026-06-02T17:33:04.353Z
NVDA260615C00230000,NVDA260615C00230000,SELL,FILLED,2.0,2.0,@4.85,4.85,DAY,2026-06-02T16:54:43.761Z,2026-06-02T16:54:43.803Z
MSTR260612P00140000,MSTR260612P00140000,SELL,FILLED,1.0,1.0,@8.25,8.25,DAY,2026-06-02T16:44:28.533Z,2026-06-02T16:44:37.344Z
NVDA260615C00230000,NVDA260615C00230000,SELL,CANCELLED,0.0,2.0,@4.75,,DAY,2026-06-02T16:22:27.379Z,
TSLA260618C00452500,TSLA260618C00452500,SELL,FILLED,1.0,1.0,@6.3,6.33,DAY,2026-06-02T16:22:17.884Z,2026-06-02T16:22:18.018Z
AVGO260612C00542500,AVGO260612C00542500,SELL,CANCELLED,0.0,1.0,@9.3,,DAY,2026-06-02T16:22:10.143Z,
LAC260717C00010000,LAC260717C00010000,BUY,FILLED,40.0,40.0,@0.12,0.12,DAY,2026-06-02T16:15:06.122Z,2026-06-02T16:15:06.266Z
AVGO260612C00542500,AVGO260612C00542500,BUY,FILLED,1.0,1.0,@9.35,9.35,DAY,2026-06-02T15:55:23.902Z,2026-06-02T15:55:44.110Z
TSLA260618C00452500,TSLA260618C00452500,BUY,FILLED,1.0,1.0,@5.7,5.61,DAY,2026-06-02T14:01:33.303Z,2026-06-02T14:01:33.440Z
NVDA260615C00230000,NVDA260615C00230000,SELL,FILLED,1.0,1.0,@8.7,8.7,DAY,2026-06-02T13:59:38.298Z,2026-06-02T13:59:38.349Z
AVGO260612C00495000,AVGO260612C00495000,SELL,FILLED,1.0,1.0,@21.6,21.6,DAY,2026-06-02T13:56:10.258Z,2026-06-02T13:56:20.493Z
AVGO260612C00542500,AVGO260612C00542500,BUY,FILLED,1.0,1.0,@10.1,10.1,DAY,2026-06-02T13:56:04.360Z,2026-06-02T13:56:04.435Z
FCX260618C00075000,FCX260618C00075000,SELL,FILLED,5.0,5.0,@1.75,1.75,DAY,2026-06-02T13:42:50.892Z,2026-06-02T13:42:50.960Z
LAC260605C00006500,LAC260605C00006500,SELL,FILLED,30.0,30.0,@0.23,0.23,DAY,2026-06-02T13:42:08.231Z,2026-06-02T13:42:09.702Z
FCX260618C00075000,FCX260618C00075000,BUY,FILLED,5.0,5.0,@1.72,1.72,DAY,2026-06-02T13:37:36.250Z,2026-06-02T13:37:47.681Z
AVGO260618C00550000,AVGO260618C00550000,SELL,FILLED,1.0,1.0,@10.3,10.3,DAY,2026-06-02T13:36:56.367Z,2026-06-02T13:36:56.442Z
MSTR260618P00133000,MSTR260618P00133000,BUY,FILLED,1.0,1.0,@5.5,5.41,DAY,2026-06-02T13:36:32.372Z,2026-06-02T13:36:32.526Z
AVGO260612C00495000,AVGO260612C00495000,SELL,CANCELLED,0.0,1.0,@24.1,,DAY,2026-06-02T13:35:12.791Z,
USO260603C00150000,USO260603C00150000,SELL,FILLED,8.0,8.0,@0.04,0.05,DAY,2026-06-02T13:33:52.616Z,2026-06-02T18:48:11.614Z
AVGO260618C00550000,AVGO260618C00550000,BUY,FILLED,1.0,1.0,@11.8,11.8,DAY,2026-06-02T13:33:31.419Z,2026-06-02T13:33:31.457Z
MU260612C01340000,MU260612C01340000,SELL,FILLED,1.0,1.0,@8.35,8.35,DAY,2026-06-02T13:33:03.070Z,2026-06-02T13:33:03.116Z
LAC260605C00006500,LAC260605C00006500,BUY,FILLED,30.0,30.0,@0.14,0.14,DAY,2026-06-02T13:32:22.533Z,2026-06-02T13:32:29.558Z
MRAM260618C00055000,MRAM260618C00055000,BUY,FILLED,10.0,10.0,@1.05,1.05,DAY,2026-06-01T18:11:22.640Z,2026-06-01T18:11:22.676Z
MSTR260612P00140000,MSTR260612P00140000,SELL,FILLED,1.0,1.0,@2.74,2.74,DAY,2026-06-01T17:45:38.226Z,2026-06-01T17:45:39.200Z
MU260612C01340000,MU260612C01340000,BUY,FILLED,1.0,1.0,@11.1,11.1,DAY,2026-06-01T16:24:59.173Z,2026-06-01T16:25:02.250Z
MSTR260612P00140000,MSTR260612P00140000,BUY,FILLED,1.0,1.0,@3.4,3.4,DAY,2026-06-01T15:57:56.222Z,2026-06-01T15:58:04.726Z
INFQ260618C00020000,INFQ260618C00020000,SELL,FILLED,5.0,5.0,@1.65,1.65,DAY,2026-06-01T15:56:53.330Z,2026-06-01T15:56:57.452Z
FLNC260618C00034000,FLNC260618C00034000,SELL,FILLED,2.0,2.0,@1.1,1.1,DAY,2026-06-01T15:53:34.154Z,2026-06-01T15:53:38.515Z
FLNC260618C00034000,FLNC260618C00034000,BUY,FILLED,2.0,2.0,@1.3,1.22,DAY,2026-06-01T15:26:06.635Z,2026-06-01T15:26:06.770Z
INFQ260618C00020000,INFQ260618C00020000,BUY,FILLED,5.0,5.0,@1.7,1.66,DAY,2026-06-01T15:19:29.283Z,2026-06-01T15:19:29.468Z
IREN260612C00073000,IREN260612C00073000,BUY,FILLED,5.0,5.0,@2.87,2.87,DAY,2026-06-01T15:04:26.533Z,2026-06-01T15:04:26.588Z
IREN260618C00057000,IREN260618C00057000,BUY,FILLED,3.0,3.0,@9.85,9.85,DAY,2026-06-01T14:52:00.711Z,2026-06-01T14:52:09.687Z
AVGO260612C00495000,AVGO260612C00495000,BUY,FILLED,1.0,1.0,@11.0,11.0,DAY,2026-06-01T14:24:05.991Z,2026-06-01T14:24:06.042Z
NVDA260615C00230000,NVDA260615C00230000,BUY,FILLED,2.0,2.0,@4.5,4.3,DAY,2026-06-01T14:22:13.165Z,2026-06-01T14:22:13.201Z
CRWV260605C00125000,CRWV260605C00125000,SELL,FILLED,2.0,2.0,@5.65,5.65,DAY,2026-06-01T14:10:21.600Z,2026-06-01T14:10:21.752Z
QCOM260605P00215000,QCOM260605P00215000,SELL,FILLED,1.0,1.0,@3.95,3.95,DAY,2026-06-01T14:08:58.799Z,2026-06-01T14:09:08.439Z
CRWV260605C00125000,CRWV260605C00125000,BUY,FILLED,2.0,2.0,@5.85,5.85,DAY,2026-06-01T14:08:51.808Z,2026-06-01T14:08:51.963Z
IREN260618C00057000,IREN260618C00057000,SELL,FILLED,3.0,3.0,@8.1,8.1,DAY,2026-06-01T14:03:54.743Z,2026-06-01T14:04:03.880Z
QCOM260605P00215000,QCOM260605P00215000,BUY,FILLED,1.0,1.0,@5.2,5.2,DAY,2026-06-01T14:03:31.173Z,2026-06-01T14:03:31.213Z
NVDA260615C00230000,NVDA260615C00230000,SELL,FILLED,2.0,2.0,@3.35,3.35,DAY,2026-06-01T14:02:15.756Z,2026-06-01T14:02:28.576Z
MSTR260612P00140000,MSTR260612P00140000,BUY,FILLED,1.0,1.0,@4.05,4.05,DAY,2026-06-01T13:59:40.228Z,2026-06-01T13:59:40.265Z
GLD260717C00410000,GLD260717C00410000,SELL,FILLED,1.0,1.0,@13.6,13.6,DAY,2026-06-01T13:59:09.938Z,2026-06-01T13:59:10.048Z
USO260618C00145000,USO260618C00145000,BUY,CANCELLED,0.0,2.0,@4.75,,DAY,2026-06-01T13:58:35.589Z,
USO260603C00150000,USO260603C00150000,SELL,FILLED,7.0,7.0,@0.55,0.55,DAY,2026-06-01T13:56:24.316Z,2026-06-01T13:56:35.821Z
CRWV260605C00125000,CRWV260605C00125000,SELL,FILLED,2.0,2.0,@3.6,3.6,DAY,2026-06-01T13:50:24.015Z,2026-06-01T13:50:24.054Z
IREN260605C00062000,IREN260605C00062000,BUY,FILLED,3.0,3.0,,3.8,DAY,2026-06-01T13:48:25.273Z,2026-06-01T13:48:25.415Z
CRWV260605C00125000,CRWV260605C00125000,BUY,FILLED,2.0,2.0,@4.6,4.4,DAY,2026-06-01T13:48:05.256Z,2026-06-01T13:48:05.403Z
FLNC260618C00032000,FLNC260618C00032000,SELL,FILLED,3.0,3.0,@1.1,1.1,DAY,2026-06-01T13:47:20.440Z,2026-06-01T13:47:20.497Z
COIN260612P00165000,COIN260612P00165000,SELL,FILLED,3.0,3.0,@3.25,3.25,DAY,2026-06-01T13:47:07.394Z,2026-06-01T13:47:07.448Z
NVDA260615C00230000,NVDA260615C00230000,SELL,FILLED,2.0,2.0,@3.35,3.35,DAY,2026-06-01T13:45:11.264Z,2026-06-01T13:45:11.347Z
USO260618C00145000,USO260618C00145000,BUY,CANCELLED,0.0,1.0,@4.35,,DAY,2026-06-01T13:42:50.350Z,
COIN260605P00170000,COIN260605P00170000,SELL,FILLED,1.0,1.0,@2.77,2.77,DAY,2026-06-01T13:41:36.235Z,2026-06-01T13:41:36.315Z
MSTR260612P00140000,MSTR260612P00140000,SELL,FILLED,2.0,2.0,@4.5,4.5,DAY,2026-06-01T13:39:24.456Z,2026-06-01T13:39:34.120Z
NVDA260615C00230000,NVDA260615C00230000,BUY,FILLED,2.0,2.0,@3.95,3.95,DAY,2026-06-01T13:38:56.725Z,2026-06-01T13:38:56.834Z
NVDA260615C00230000,NVDA260615C00230000,BUY,FILLED,3.0,3.0,@3.75,3.75,DAY,2026-06-01T13:34:00.325Z,2026-06-01T13:34:00.362Z
MU260605P00815000,MU260605P00815000,SELL,FILLED,1.0,1.0,@4.3,4.3,DAY,2026-06-01T13:32:41.343Z,2026-06-01T13:32:41.384Z
FLNC260618C00032000,FLNC260618C00032000,BUY,FILLED,3.0,3.0,@1.4,1.4,DAY,2026-06-01T13:32:22.536Z,2026-06-01T13:32:22.585Z
MSTR260612P00140000,MSTR260612P00140000,BUY,FILLED,3.0,3.0,@4.9,4.9,DAY,2026-06-01T13:30:41.807Z,2026-06-01T13:30:41.935Z
MU260605P00815000,MU260605P00815000,SELL,FILLED,1.0,1.0,@10.1,10.1,DAY,2026-05-29T19:55:14.617Z,2026-05-29T19:55:21.871Z
MU260605P00815000,MU260605P00815000,BUY,FILLED,1.0,1.0,@11.15,11.04,DAY,2026-05-29T19:52:27.727Z,2026-05-29T19:52:27.896Z
USO260603C00150000,USO260603C00150000,BUY,FILLED,15.0,15.0,@0.34,0.3,DAY,2026-05-29T19:22:34.324Z,2026-05-29T19:22:34.365Z
MU260529C01020000,MU260529C01020000,SELL,FILLED,1.0,1.0,@0.06,0.06,DAY,2026-05-29T19:16:29.725Z,2026-05-29T19:16:29.801Z
IREN260605P00056000,IREN260605P00056000,BUY,FILLED,3.0,3.0,@1.5,1.48,DAY,2026-05-29T19:04:31.337Z,2026-05-29T19:04:31.489Z
MU260605P00815000,MU260605P00815000,BUY,FILLED,1.0,1.0,@11.5,11.5,DAY,2026-05-29T18:40:39.231Z,2026-05-29T18:40:39.290Z
MU260605P00815000,MU260605P00815000,SELL,FILLED,1.0,1.0,@10.6,10.6,DAY,2026-05-29T17:51:33.844Z,2026-05-29T17:51:38.210Z
MU260605P00815000,MU260605P00815000,BUY,FILLED,1.0,1.0,@11.15,10.85,DAY,2026-05-29T17:33:03.232Z,2026-05-29T17:33:03.267Z
MU260605C01145000,MU260605C01145000,SELL,FILLED,1.0,1.0,@9.4,9.4,DAY,2026-05-29T17:16:11.826Z,2026-05-29T17:16:11.865Z
IREN260605C00062000,IREN260605C00062000,SELL,FILLED,3.0,3.0,@3.7,3.72,DAY,2026-05-29T16:49:54.441Z,2026-05-29T16:49:54.605Z
GLD260717C00410000,GLD260717C00410000,SELL,FILLED,1.0,1.0,@19.75,19.75,DAY,2026-05-29T16:49:10.883Z,2026-05-29T16:49:10.932Z
IREN260717C00050000,IREN260717C00050000,SELL,FILLED,2.0,2.0,@15.75,15.75,DAY,2026-05-29T16:48:53.518Z,2026-05-29T16:48:59.595Z
GLD260717C00410000,GLD260717C00410000,BUY,FILLED,2.0,2.0,@20.25,20.1,DAY,2026-05-29T16:17:39.906Z,2026-05-29T16:17:40.044Z
MU260605C01145000,MU260605C01145000,BUY,FILLED,1.0,1.0,@11.45,11.45,DAY,2026-05-29T15:12:45.657Z,2026-05-29T15:13:03.881Z
IREN260717C00050000,IREN260717C00050000,BUY,FILLED,1.0,1.0,@18.55,18.29,DAY,2026-05-29T15:11:41.546Z,2026-05-29T15:11:41.684Z
IREN260717C00050000,IREN260717C00050000,BUY,FILLED,1.0,1.0,@18.25,18.21,DAY,2026-05-29T15:07:36.524Z,2026-05-29T15:07:56.585Z
COIN260612P00165000,COIN260612P00165000,BUY,FILLED,3.0,3.0,@3.25,3.1,DAY,2026-05-29T14:47:15.843Z,2026-05-29T14:47:15.891Z
ARKK260717C00078000,ARKK260717C00078000,SELL,FILLED,3.0,3.0,@5.7,5.73,DAY,2026-05-29T14:43:19.681Z,2026-05-29T14:43:27.945Z
IREN260717C00050000,IREN260717C00050000,SELL,FILLED,1.0,1.0,@15.85,15.85,DAY,2026-05-29T14:43:03.870Z,2026-05-29T14:43:09.274Z
ARKK260717C00078000,ARKK260717C00078000,SELL,FILLED,3.0,3.0,@5.75,5.76,DAY,2026-05-29T14:41:40.481Z,2026-05-29T14:41:44.796Z
ARKK260612C00085000,ARKK260612C00085000,SELL,FILLED,10.0,10.0,@0.73,0.73,DAY,2026-05-29T14:41:28.122Z,2026-05-29T14:41:28.353Z
IREN260717C00050000,IREN260717C00050000,SELL,FILLED,1.0,1.0,@15.3,15.35,DAY,2026-05-29T14:41:10.901Z,2026-05-29T14:41:16.215Z
NVDA260612C00230000,NVDA260612C00230000,SELL,FILLED,5.0,5.0,@2.04,2.04,DAY,2026-05-29T14:39:16.581Z,2026-05-29T14:39:16.720Z
ARKK260717C00078000,ARKK260717C00078000,SELL,CANCELLED,0.0,6.0,@6.25,,DAY,2026-05-29T14:38:47.945Z,
COIN260605P00170000,COIN260605P00170000,BUY,FILLED,1.0,1.0,@2.27,2.27,DAY,2026-05-29T14:34:59.199Z,2026-05-29T14:34:59.240Z
MSFT260601C00452500,MSFT260601C00452500,SELL,FILLED,4.0,4.0,@1.26,1.3,DAY,2026-05-29T14:08:29.602Z,2026-05-29T14:08:37.826Z
MU260605C01145000,MU260605C01145000,SELL,FILLED,1.0,1.0,@12.65,12.65,DAY,2026-05-29T14:07:37.753Z,2026-05-29T14:07:48.816Z
MU260605C01145000,MU260605C01145000,BUY,FILLED,1.0,1.0,@12.6,12.6,DAY,2026-05-29T14:07:14.222Z,2026-05-29T14:07:14.272Z
MU260605C01145000,MU260605C01145000,SELL,FILLED,1.0,1.0,@12.75,12.75,DAY,2026-05-29T14:02:07.177Z,2026-05-29T14:02:14.664Z
IREN260529P00063000,IREN260529P00063000,SELL,FILLED,3.0,3.0,@0.78,0.78,DAY,2026-05-29T13:58:39.690Z,2026-05-29T13:58:39.786Z
NVDA260612C00230000,NVDA260612C00230000,BUY,FILLED,5.0,5.0,@2.2,2.2,DAY,2026-05-29T13:55:02.754Z,2026-05-29T13:55:02.818Z
MSFT260601C00452500,MSFT260601C00452500,BUY,FILLED,4.0,4.0,@1.1,1.06,DAY,2026-05-29T13:53:36.592Z,2026-05-29T13:53:36.631Z
QCOM260605C00282500,QCOM260605C00282500,SELL,FILLED,1.0,1.0,,5.1,DAY,2026-05-29T13:50:15.812Z,2026-05-29T13:50:15.853Z
