Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
UVXY251107C00012000,UVXY251107C00012000,Buy,Filled,3E+1,3E+1,@0,0,DAY,11/10/2025 00:00:00 EST,11/10/2025 00:00:00 EST
GTLB251107C00055000,GTLB251107C00055000,Buy,Filled,5E+1,5E+1,@0,0,DAY,11/10/2025 00:00:00 EST,11/10/2025 00:00:00 EST
CVNA251219P00260000,CVNA251219P00260000,Sell,Filled,2,2,@14.03,14.03,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
OKLO251114P00100000,OKLO251114P00100000,Sell,Filled,2,2,@6.55,6.55,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
XYZ260116P00070000,XYZ260116P00070000,Sell,Filled,5,5,@8.51,8.51,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
MP251114P00050000,MP251114P00050000,Sell,Filled,4,4,@0.99,0.99,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
MU251219P00190000,MU251219P00190000,Buy,Filled,2,2,@7.02,7.02,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
OKLO251114P00100000,OKLO251114P00100000,Sell,Filled,3,3,@9.68,9.68,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
MU251219P00190000,MU251219P00190000,Buy,Filled,2,2,@6.3,6.3,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
BILI260320C00031000,BILI260320C00031000,Sell,Filled,4,4,@3.13,3.13,DAY,11/07/2025 00:00:00 EST,11/07/2025 00:00:00 EST
ORCL260116P00220000,ORCL260116P00220000,Sell,Filled,3,3,@11.03,11.03,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
XYZ260116P00070000,XYZ260116P00070000,Buy,Filled,5,5,@6.12,6.12,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
CVNA260116P00260000,CVNA260116P00260000,Buy,Filled,1,1,@17.45,17.45,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
RBLX260116P00105000,RBLX260116P00105000,Sell,Filled,2,2,@10.46,10.46,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
MP251114P00050000,MP251114P00050000,Buy,Filled,1,1,@1.7,1.7,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
MP251114P00050000,MP251114P00050000,Buy,Filled,3,3,@1.75,1.75,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
AFRM251107P00063000,AFRM251107P00063000,Sell,Filled,2,2,@2.5,2.5,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
AFRM251107P00063000,AFRM251107P00063000,Buy,Filled,2,2,@2.47,2.47,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
UVXY251107C00012000,UVXY251107C00012000,Buy,Filled,3E+1,3E+1,@0.18,0.18,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
COIN251114P00287500,COIN251114P00287500,Buy,Filled,1,1,@8.05,8.05,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
CVNA251219P00260000,CVNA251219P00260000,Buy,Filled,2,2,@11.415,11.415,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
OKLO251114P00100000,OKLO251114P00100000,Buy,Filled,5,5,@3.85,3.85,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
RBLX260116P00105000,RBLX260116P00105000,Sell,Filled,3,3,@10.85,10.85,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
PLTR260116P00175000,PLTR260116P00175000,Buy,Filled,2,2,@12.95,12.95,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
GTLB251107C00055000,GTLB251107C00055000,Buy,Filled,4E+1,4E+1,@0.1,0.1,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
MU251219P00190000,MU251219P00190000,Buy,Filled,2,2,@5.63,5.63,DAY,11/06/2025 00:00:00 EST,11/06/2025 00:00:00 EST
CRWV251121P00100000,CRWV251121P00100000,Sell,Filled,8,8,@4.79,4.79,DAY,11/05/2025 00:00:00 EST,11/05/2025 00:00:00 EST
HUT251121P00055000,HUT251121P00055000,Sell,Filled,1,1,@8.94,8.94,DAY,11/05/2025 00:00:00 EST,11/05/2025 00:00:00 EST
MP251121P00061000,MP251121P00061000,Sell,Filled,2,2,@8.26,8.26,DAY,11/05/2025 00:00:00 EST,11/05/2025 00:00:00 EST
CRWV251121P00100000,CRWV251121P00100000,Buy,Filled,8,8,@4.48,4.48,DAY,11/04/2025 00:00:00 EST,11/04/2025 00:00:00 EST
ORCL260116P00220000,ORCL260116P00220000,Buy,Filled,2,2,@10.155,10.155,DAY,11/04/2025 00:00:00 EST,11/04/2025 00:00:00 EST
BILI260320C00031000,BILI260320C00031000,Sell,Filled,4,4,@3.67,3.67,DAY,11/04/2025 00:00:00 EST,11/04/2025 00:00:00 EST
TSM260116C00300000,TSM260116C00300000,Sell,Filled,1,1,@21.3,21.3,DAY,11/04/2025 00:00:00 EST,11/04/2025 00:00:00 EST
GTLB251107C00055000,GTLB251107C00055000,Buy,Filled,1E+1,1E+1,@1.1,1.1,DAY,11/03/2025 00:00:00 EST,11/03/2025 00:00:00 EST
HUT251121P00055000,HUT251121P00055000,Buy,Filled,1,1,@7.45,7.45,DAY,11/03/2025 00:00:00 EST,11/03/2025 00:00:00 EST
TSM260116C00300000,TSM260116C00300000,Buy,Filled,1,1,@29.06,29.06,DAY,11/03/2025 00:00:00 EST,11/03/2025 00:00:00 EST
ORCL260116P00220000,ORCL260116P00220000,Buy,Filled,1,1,@8.5,8.5,DAY,11/03/2025 00:00:00 EST,11/03/2025 00:00:00 EST
RBLX260116P00105000,RBLX260116P00105000,Buy,Filled,5,5,@6.89,6.89,DAY,10/31/2025 00:00:00 EST,10/31/2025 00:00:00 EST
MP251121P00061000,MP251121P00061000,Buy,Filled,2,2,@4.33,4.33,DAY,10/31/2025 00:00:00 EST,10/31/2025 00:00:00 EST
STX260116C00250000,STX260116C00250000,Sell,Filled,1,1,@29.56,29.56,DAY,10/31/2025 00:00:00 EST,10/31/2025 00:00:00 EST
AVGO260116C00370000,AVGO260116C00370000,Sell,Filled,1,1,@41.6,41.6,DAY,10/30/2025 00:00:00 EST,10/30/2025 00:00:00 EST
STX260116C00250000,STX260116C00250000,Sell,Filled,1,1,@36.6,36.6,DAY,10/30/2025 00:00:00 EST,10/30/2025 00:00:00 EST
BILI260320C00031000,BILI260320C00031000,Buy,Filled,8,8,@5.9,5.9,DAY,10/29/2025 00:00:00 EST,10/29/2025 00:00:00 EST
GLD260220C00368000,GLD260220C00368000,Buy,Filled,1,1,@18.85,18.85,DAY,10/29/2025 00:00:00 EST,10/29/2025 00:00:00 EST
AVGO260116C00370000,AVGO260116C00370000,Buy,Filled,1,1,@40.95,40.95,DAY,10/29/2025 00:00:00 EST,10/29/2025 00:00:00 EST
GLD260220C00368000,GLD260220C00368000,Buy,Filled,1,1,@18.93,18.93,DAY,10/29/2025 00:00:00 EST,10/29/2025 00:00:00 EST
CRWV260116P00110000,CRWV260116P00110000,Sell,Filled,1,1,@9.55,9.55,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
GLD260116C00376000,GLD260116C00376000,Sell,Filled,2,2,@11.17,11.17,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
MSTR260116P00250000,MSTR260116P00250000,Sell,Filled,1,1,@15.17,15.17,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
STX260116C00250000,STX260116C00250000,Buy,Filled,2,2,@21.93,21.93,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
CRWV260116P00110000,CRWV260116P00110000,Sell,Filled,1,1,@9.67,9.67,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
MSTR260116P00250000,MSTR260116P00250000,Sell,Filled,1,1,@15.29,15.29,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
NVDA251219P00180000,NVDA251219P00180000,Sell,Filled,4,4,@7.52,7.52,DAY,10/27/2025 00:00:00 EST,10/27/2025 00:00:00 EST
CRWV251121P00110000,CRWV251121P00110000,Sell,Filled,2,2,@7.45,7.45,DAY,10/23/2025 00:00:00 EST,10/23/2025 00:00:00 EST
PLTR260116P00165000,PLTR260116P00165000,Sell,Filled,2,2,@11.84,11.84,DAY,10/23/2025 00:00:00 EST,10/23/2025 00:00:00 EST
GLD260116C00376000,GLD260116C00376000,Buy,Filled,2,2,@17.54,17.54,DAY,10/22/2025 00:00:00 EST,10/22/2025 00:00:00 EST
MSTR260116P00250000,MSTR260116P00250000,Buy,Filled,2,2,@21.15,21.15,DAY,10/22/2025 00:00:00 EST,10/22/2025 00:00:00 EST
CRWV260116P00110000,CRWV260116P00110000,Buy,Filled,2,2,@15.1,15.1,DAY,10/22/2025 00:00:00 EST,10/22/2025 00:00:00 EST
PLTR260116P00165000,PLTR260116P00165000,Buy,Filled,2,2,@15.23,15.23,DAY,10/22/2025 00:00:00 EST,10/22/2025 00:00:00 EST
STLA251219C00010000,STLA251219C00010000,Sell,Filled,3E+1,3E+1,@1.4,1.4,DAY,10/22/2025 00:00:00 EST,10/22/2025 00:00:00 EST
NVDA251219P00180000,NVDA251219P00180000,Buy,Filled,4,4,@11.28,11.28,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
NVDA260116P00180000,NVDA260116P00180000,Sell,Filled,1,1,@12.9,12.9,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
NVDA251121P00190000,NVDA251121P00190000,Sell,Filled,2,2,@13.7,13.7,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
MSTR251219P00310000,MSTR251219P00310000,Sell,Filled,1,1,@34.27,34.27,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
IREN251219P00055000,IREN251219P00055000,Sell,Filled,2,2,@9.6,9.6,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
ALAB251219P00160000,ALAB251219P00160000,Sell,Filled,2,2,@24.02,24.02,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
STLA251219C00010000,STLA251219C00010000,Buy,Filled,15,15,@1.5,1.5,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
IREN251219P00055000,IREN251219P00055000,Buy,Filled,2,2,@10.4,10.4,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
GLD260116C00375000,GLD260116C00375000,Sell,Filled,2,2,@24.59,24.59,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
GDX251219C00080000,GDX251219C00080000,Sell,Filled,5,5,@3.36,3.36,DAY,10/21/2025 00:00:00 EST,10/21/2025 00:00:00 EST
CRWV251121P00110000,CRWV251121P00110000,Buy,Filled,2,2,@6.75,6.75,DAY,10/20/2025 00:00:00 EST,10/20/2025 00:00:00 EST
TSM251121P00230000,TSM251121P00230000,Sell,Filled,1E+1,1E+1,@0.77,0.77,DAY,10/20/2025 00:00:00 EST,10/20/2025 00:00:00 EST
STLA251219C00010000,STLA251219C00010000,Buy,Filled,15,15,@1.22,1.22,DAY,10/20/2025 00:00:00 EST,10/20/2025 00:00:00 EST
GDX251219C00080000,GDX251219C00080000,Buy,Filled,5,5,@6.57,6.57,DAY,10/20/2025 00:00:00 EST,10/20/2025 00:00:00 EST
GLD260116C00375000,GLD260116C00375000,Sell,Filled,2,2,@27.95,27.95,DAY,10/17/2025 00:00:00 EST,10/17/2025 00:00:00 EST
QQQ251016P00595000,QQQ251016P00595000,Buy,Filled,1,1,@0,0,DAY,10/17/2025 00:00:00 EST,10/17/2025 00:00:00 EST
OKLO260918P00155000,OKLO260918P00155000,Buy,Filled,1,1,@55.47,55.47,DAY,10/16/2025 00:00:00 EST,10/16/2025 00:00:00 EST
ASML251121P00890000,ASML251121P00890000,Sell,Filled,1,1,@9.66,9.66,DAY,10/15/2025 00:00:00 EST,10/15/2025 00:00:00 EST
ASML251121P00890000,ASML251121P00890000,Buy,Filled,1,1,@23.8,23.8,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
MSTR251219P00310000,MSTR251219P00310000,Sell,Filled,1,1,@38.05,38.05,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
ALAB251219P00160000,ALAB251219P00160000,Buy,Filled,1,1,@25.39,25.39,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
QQQ251016P00595000,QQQ251016P00595000,Sell,Filled,2,2,@3.7,3.7,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
NVDA251121P00190000,NVDA251121P00190000,Sell,Filled,1,1,@16.2,16.2,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
ALAB251219P00160000,ALAB251219P00160000,Buy,Filled,1,1,@22.97,22.97,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
NVDA260116P00180000,NVDA260116P00180000,Buy,Filled,1,1,@15.35,15.35,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
NVDA251121P00190000,NVDA251121P00190000,Buy,Filled,1,1,@15.49,15.49,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
QQQ251013P00583000,QQQ251013P00583000,Buy,Filled,9,9,@0,0,DAY,10/14/2025 00:00:00 EST,10/14/2025 00:00:00 EST
QQQ251016P00595000,QQQ251016P00595000,Buy,Filled,3,3,@2.22,2.22,DAY,10/13/2025 00:00:00 EST,10/13/2025 00:00:00 EST
GLD260116C00375000,GLD260116C00375000,Buy,Filled,4,4,@17.18,17.18,DAY,10/13/2025 00:00:00 EST,10/13/2025 00:00:00 EST
MU251121P00185000,MU251121P00185000,Sell,Filled,2,2,@12.35,12.35,DAY,10/13/2025 00:00:00 EST,10/13/2025 00:00:00 EST
TSLA251121P00380000,TSLA251121P00380000,Sell,Filled,2,2,@13.7,13.7,DAY,10/13/2025 00:00:00 EST,10/13/2025 00:00:00 EST
QQQ251013P00583000,QQQ251013P00583000,Buy,Filled,9,9,@1.8,1.8,DAY,10/10/2025 00:00:00 EST,10/10/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Sell,Filled,5,5,@3.62,3.62,DAY,10/10/2025 00:00:00 EST,10/10/2025 00:00:00 EST
TSLA251121P00380000,TSLA251121P00380000,Buy,Filled,2,2,@17.15,17.15,DAY,10/10/2025 00:00:00 EST,10/10/2025 00:00:00 EST
TSM251121P00230000,TSM251121P00230000,Buy,Filled,1E+1,1E+1,@2.865,2.865,DAY,10/10/2025 00:00:00 EST,10/10/2025 00:00:00 EST
SSTK260515C00017500,SSTK260515C00017500,Sell,Filled,5,5,@5.9,5.9,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
HL251219C00015000,HL251219C00015000,Sell,Filled,1E+1,1E+1,@0.85,0.85,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
GLD251219C00375000,GLD251219C00375000,Sell,Filled,2,2,@9.55,9.55,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
GLD251219C00351000,GLD251219C00351000,Sell,Filled,3,3,@22.55,22.55,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
NVDA251121P00190000,NVDA251121P00190000,Buy,Filled,2,2,@9.85,9.85,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
MBLY251121C00015000,MBLY251121C00015000,Sell,Filled,12,12,@1.62,1.62,DAY,10/09/2025 00:00:00 EST,10/09/2025 00:00:00 EST
SOUN251121C00019000,SOUN251121C00019000,Sell,Filled,9,9,@2.7,2.7,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
BMNR251121P00055000,BMNR251121P00055000,Sell,Filled,3,3,@6.63,6.63,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
MBLY251121C00015000,MBLY251121C00015000,Buy,Filled,12,12,@1.74,1.74,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
MSTR251219P00310000,MSTR251219P00310000,Buy,Filled,1,1,@30.65,30.65,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
META251219P00705000,META251219P00705000,Sell,Filled,1,1,@40.9,40.9,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
GLD251219C00375000,GLD251219C00375000,Buy,Filled,2,2,@12.4,12.4,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
MSTR251219P00310000,MSTR251219P00310000,Buy,Filled,1,1,@29.55,29.55,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
MU251031P00190000,MU251031P00190000,Sell,Filled,2,2,@8.85,8.85,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
SOUN251121C00019000,SOUN251121C00019000,Buy,Filled,9,9,@3.38,3.38,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
GLD251010C00367000,GLD251010C00367000,Sell,Filled,2,2,@5.3,5.3,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
GLD251010C00367000,GLD251010C00367000,Sell,Filled,1,1,@5.83,5.83,DAY,10/08/2025 00:00:00 EST,10/08/2025 00:00:00 EST
BMNR251121P00055000,BMNR251121P00055000,Buy,Filled,3,3,@7,7,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
MU251121P00185000,MU251121P00185000,Buy,Filled,2,2,@13.25,13.25,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
MU251031P00190000,MU251031P00190000,Sell,Filled,2,2,@12.37,12.37,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
MU251031P00190000,MU251031P00190000,Buy,Filled,2,2,@12.22,12.22,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
CRCL251024C00180000,CRCL251024C00180000,Sell,Filled,1,1,@5.15,5.15,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Sell,Filled,5,5,@4.15,4.15,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
JD251121C00036000,JD251121C00036000,Sell,Filled,5,5,@2.4,2.4,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
ADSK251121C00320000,ADSK251121C00320000,Sell,Filled,2,2,@10.79,10.79,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
MU251031P00190000,MU251031P00190000,Buy,Filled,1,1,@11.54,11.54,DAY,10/07/2025 00:00:00 EST,10/07/2025 00:00:00 EST
ADSK251121C00320000,ADSK251121C00320000,Buy,Filled,2,2,@17.1,17.1,DAY,10/06/2025 00:00:00 EST,10/06/2025 00:00:00 EST
MU251031P00190000,MU251031P00190000,Buy,Filled,1,1,@11.41,11.41,DAY,10/06/2025 00:00:00 EST,10/06/2025 00:00:00 EST
GLD251010C00367000,GLD251010C00367000,Buy,Filled,3,3,@1.69,1.69,DAY,10/06/2025 00:00:00 EST,10/06/2025 00:00:00 EST
GLD251219C00351000,GLD251219C00351000,Buy,Filled,2,2,@16,16,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
META251219P00705000,META251219P00705000,Buy,Filled,1,1,@41.5,41.5,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Sell,Filled,5,5,@4.48,4.48,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
JD251121C00036000,JD251121C00036000,Sell,Filled,1E+1,1E+1,@2.56,2.56,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
CRCL251121C00150000,CRCL251121C00150000,Sell,Filled,2,2,@16.9,16.9,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
HIVE251121C00003000,HIVE251121C00003000,Sell,Filled,15,15,@1.45,1.45,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
QS251121C00017000,QS251121C00017000,Sell,Filled,11,11,@2.2009,2.2009,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
SNDK251219C00115000,SNDK251219C00115000,Sell,Filled,2,2,@28.2,28.2,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
SSTK260515C00017500,SSTK260515C00017500,Buy,Filled,4,4,@6.7,6.7,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
SSTK260515C00017500,SSTK260515C00017500,Buy,Filled,1,1,@6.7,6.7,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
NVDA251219C00180000,NVDA251219C00180000,Sell,Filled,2,2,@19.78,19.78,DAY,10/03/2025 00:00:00 EST,10/03/2025 00:00:00 EST
CRCL251024C00180000,CRCL251024C00180000,Buy,Filled,1,1,@5.77,5.77,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
CRCL251121C00150000,CRCL251121C00150000,Buy,Filled,2,2,@19.58,19.58,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
OWL260220P00015000,OWL260220P00015000,Buy,Filled,1E+1,1E+1,@1.26,1.26,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
OWL260220P00015000,OWL260220P00015000,Buy,Filled,15,15,@1.2567,1.2567,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
GLD251219C00351000,GLD251219C00351000,Sell,Filled,1,1,@13.3,13.3,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
JD251121C00036000,JD251121C00036000,Buy,Filled,1E+1,1E+1,@3.17,3.17,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
GLD251219C00351000,GLD251219C00351000,Sell,Filled,1,1,@12.9,12.9,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
HL251219C00011000,HL251219C00011000,Sell,Filled,22,22,@1.685,1.685,DAY,10/02/2025 00:00:00 EST,10/02/2025 00:00:00 EST
JD251121C00036000,JD251121C00036000,Buy,Filled,5,5,@3.23,3.23,DAY,10/01/2025 00:00:00 EST,10/01/2025 00:00:00 EST
OKLO251219P00080000,OKLO251219P00080000,Sell,Filled,3,3,@5.75,5.75,DAY,10/01/2025 00:00:00 EST,10/01/2025 00:00:00 EST
QS251121C00017000,QS251121C00017000,Buy,Filled,11,11,@1.6745,1.6745,DAY,10/01/2025 00:00:00 EST,10/01/2025 00:00:00 EST
SNDK251219C00115000,SNDK251219C00115000,Sell,Filled,1,1,@17.84,17.84,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
HL251219C00011000,HL251219C00011000,Buy,Filled,11,11,@2.06,2.06,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
GLD251219C00440000,GLD251219C00440000,Sell,Filled,5E+1,5E+1,@0.48,0.48,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
HL251219C00011000,HL251219C00011000,Buy,Filled,8,8,@2.15,2.15,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
HL251219C00011000,HL251219C00011000,Buy,Filled,3,3,@2.12,2.12,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
HIVE251121C00003000,HIVE251121C00003000,Sell,Filled,5,5,@1.23,1.23,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
NVDA251219C00180000,NVDA251219C00180000,Buy,Filled,2,2,@17.06,17.06,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
HIVE251121C00003000,HIVE251121C00003000,Buy,Filled,2E+1,2E+1,@1.3,1.3,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
GLD251219C00440000,GLD251219C00440000,Sell,Filled,57,57,@0.47,0.47,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
INTC251121C00040000,INTC251121C00040000,Sell,Filled,8,8,@1.52,1.52,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
SLV260116C00045000,SLV260116C00045000,Sell,Filled,1E+1,1E+1,@1.86,1.86,DAY,09/30/2025 00:00:00 EST,09/30/2025 00:00:00 EST
GLD251219C00351000,GLD251219C00351000,Buy,Filled,3,3,@13.65,13.65,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
GLD260320C00440000,GLD260320C00440000,Sell,Filled,19,19,@1.97,1.97,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Buy,Filled,5,5,@3.9,3.9,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Buy,Filled,5,5,@3.85,3.85,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
ORCL260320P00220000,ORCL260320P00220000,Sell,Filled,1,1,@11.78,11.78,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
SNDK251219C00115000,SNDK251219C00115000,Buy,Filled,3,3,@16.3,16.3,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
HL251219C00015000,HL251219C00015000,Buy,Filled,1E+1,1E+1,@0.61,0.61,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Buy,Filled,5,5,@3.7,3.7,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
OKLO251219P00080000,OKLO251219P00080000,Sell,Filled,2,2,@6.17,6.17,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
TSLA251017P00380000,TSLA251017P00380000,Sell,Filled,4,4,@3.1,3.1,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
NVDA250926C00190000,NVDA250926C00190000,Buy,Filled,3,3,@0,0,DAY,09/29/2025 00:00:00 EST,09/29/2025 00:00:00 EST
SLV260116C00045000,SLV260116C00045000,Buy,Filled,1E+1,1E+1,@1.72,1.72,DAY,09/26/2025 00:00:00 EST,09/26/2025 00:00:00 EST
BILI260116C00027000,BILI260116C00027000,Sell,Filled,5,5,@3.2,3.2,DAY,09/26/2025 00:00:00 EST,09/26/2025 00:00:00 EST
ORCL260320P00220000,ORCL260320P00220000,Buy,Filled,1,1,@12.45,12.45,DAY,09/26/2025 00:00:00 EST,09/26/2025 00:00:00 EST
OKLO251219P00080000,OKLO251219P00080000,Buy,Filled,5,5,@7.2,7.2,DAY,09/26/2025 00:00:00 EST,09/26/2025 00:00:00 EST
TSLA251017P00380000,TSLA251017P00380000,Buy,Filled,4,4,@7.38,7.38,DAY,09/25/2025 00:00:00 EST,09/25/2025 00:00:00 EST
INTC251121C00040000,INTC251121C00040000,Buy,Filled,8,8,@1.74,1.74,DAY,09/25/2025 00:00:00 EST,09/25/2025 00:00:00 EST
XMTR251017C00050000,XMTR251017C00050000,Sell,Filled,2,2,@4.79,4.79,DAY,09/25/2025 00:00:00 EST,09/25/2025 00:00:00 EST
VRT251121C00150000,VRT251121C00150000,Sell,Filled,4,4,@11.4,11.4,DAY,09/24/2025 00:00:00 EST,09/24/2025 00:00:00 EST
NVDA260116C00225000,NVDA260116C00225000,Sell,Filled,6,6,@3.04,3.04,DAY,09/24/2025 00:00:00 EST,09/24/2025 00:00:00 EST
NVDA260116C00225000,NVDA260116C00225000,Sell,Filled,6,6,@3.57,3.57,DAY,09/23/2025 00:00:00 EST,09/23/2025 00:00:00 EST
